locusId	sysName	type	scaffoldId	begin	end	strand	name	desc
ECD_00284	ECD_00284	1	CP001509	316113	316388	+		periplasmic protein, function unknown, YhcN family
ECD_00285	ECD_00285	1	CP001509	316486	318072	-		propionate catabolism operon regulatory protein
ECD_00286	ECD_00286	1	CP001509	318311	319201	+		2-methylisocitrate lyase
ECD_00287	ECD_00287	1	CP001509	319641	320810	+		2-methylcitrate synthase
ECD_00288	ECD_00288	1	CP001509	320844	322295	+		2-methylcitrate dehydratase
ECD_00289	ECD_00289	1	CP001509	322335	324221	+		propionate--CoA ligase
ECD_00290	ECD_00290	1	CP001509	324457	325716	+		cytosine transporter
ECD_00291	ECD_00291	1	CP001509	325706	326989	+		cytosine/isoguanine deaminase
ECD_00292	ECD_00292	1	CP001509	327326	328225	-		transcriptional activator of cyn operon; autorepressor
ECD_00293	ECD_00293	1	CP001509	328334	328993	+		carbonic anhydrase
ECD_00294	ECD_00294	1	CP001509	329024	329494	+		cyanate aminohydrolase
ECD_00295	ECD_00295	1	CP001509	329527	330681	+		putative cyanate transporter
ECD_00296	ECD_00296	1	CP001509	330784	331395	-		thiogalactoside acetyltransferase
ECD_00297	ECD_00297	1	CP001509	331461	332714	-		lactose permease
ECD_00298	ECD_00298	1	CP001509	332766	335840	-		beta-D-galactosidase
ECD_00299	ECD_00299	1	CP001509	335963	337045	-		lactose-inducible lac operon transcriptional repressor
ECD_00300	ECD_00300	1	CP001509	337122	337955	-		mhp operon transcriptional activator
ECD_00301	ECD_00301	1	CP001509	338146	339810	+		3-(3-hydroxyphenyl)propionate hydroxylase
ECD_00302	ECD_00302	1	CP001509	339812	340756	+		2,3-dihydroxyphenylpropionate 1,2-dioxygenase
ECD_00303	ECD_00303	1	CP001509	340774	341640	+		2-hydroxy-6-ketonona-2,4-dienedioic acid hydrolase
ECD_00304	ECD_00304	1	CP001509	341650	342459	+		2-keto-4-pentenoate hydratase
ECD_00305	ECD_00305	1	CP001509	342456	343406	+		acetaldehyde-CoA dehydrogenase II, NAD-binding
ECD_00306	ECD_00306	1	CP001509	343403	344416	+		4-hyroxy-2-oxovalerate/4-hydroxy-2-oxopentanoic acid aldolase, class I
ECD_00307	ECD_00307	1	CP001509	344794	346005	+		3-hydroxyphenylpropionic transporter
ECD_00308	ECD_00308	1	CP001509	346107	346646	+		DUF2058 family protein
ECD_00309	ECD_00309	1	CP001509	346872	347705	-		S-formylglutathione hydrolase
ECD_00310	ECD_00310	1	CP001509	347798	348907	-		alcohol dehydrogenase class III; glutathione-dependent formaldehyde dehydrogenase
ECD_00311	ECD_00311	1	CP001509	348942	349217	-		regulator protein that represses frmRAB operon
ECD_00312	ECD_00312	1	CP001509	349403	350176	-		outer membrane protein
ECD_00313	ECD_00313	1	CP001509	350258	350761	-		IS1 protein InsB
ECD_00314	ECD_00314	1	CP001509	350680	350955	-		IS1 protein InsA
ECD_00315	ECD_00315	1	CP001509	351119	352081	+		taurine ABC transporter periplasmic binding protein
ECD_00316	ECD_00316	1	CP001509	352094	352861	+		taurine ABC transporter ATPase
ECD_00317	ECD_00317	1	CP001509	352858	353685	+		taurine ABC transporter permease
ECD_00318	ECD_00318	1	CP001509	353682	354533	+		taurine dioxygenase, 2-oxoglutarate-dependent
ECD_00319	ECD_00319	1	CP001509	354640	355614	-		5-aminolevulinate dehydratase (porphobilinogen synthase)
ECD_00320	ECD_00320	1	CP001509	355804	356001	-		hypothetical protein
ECD_00321	ECD_00321	1	CP001509	356137	359043	+		hypothetical protein
ECD_00322	ECD_00322	1	CP001509	359131	359754	+		putative transcriptional regulator
ECD_00323	ECD_00323	1	CP001509	359755	360912	-		D-alanyl-D-alanine- carboxypeptidase/endopeptidase; penicillin-binding protein; weak beta-lactamase
ECD_00324	ECD_00324	1	CP001509	361264	362484	+		peptide antibiotic transporter
ECD_00325	ECD_00325	1	CP001509	362497	363591	+		microcin Bac7 uptake protein; outer membrane surface-exposed lipoprotein
ECD_00326	ECD_00326	1	CP001509	363650	363958	-		DUF2755 family inner membrane protein
ECD_00327	ECD_00327	1	CP001509	364218	364430	+		DUF2754 family putative inner membrane protein
ECD_00328	ECD_00328	1	CP001509	364454	365548	-		D-alanine-D-alanine ligase A
ECD_00329	ECD_00329	1	CP001509	366011	366271	+		anti-RssB factor, RpoS stabilzer during Pi starvation; anti-adapter protein
ECD_00330	ECD_00330	1	CP001509	366372	367787	+		bacterial alkaline phosphatase
ECD_00331	ECD_00331	1	CP001509	367906	368226	+		PsiF family protein
ECD_00332	ECD_00332	1	CP001509	368328	369443	+		diguanylate cyclase, cellulose regualtor
ECD_00333	ECD_00333	1	CP001509	369460	370269	-		pyrroline-5-carboxylate reductase, NAD(P)-binding
ECD_00334	ECD_00334	1	CP001509	370389	370847	+		UPF0178 family protein
ECD_00335	ECD_00335	1	CP001509	371030	371554	+		shikimate kinase II
ECD_00336	ECD_00336	1	CP001509	371604	371795	+		OxyR-regulated conserved protein
ECD_00337	ECD_00337	1	CP001509	372053	372730	+		AroM family protein
ECD_00338	ECD_00338	1	CP001509	372802	373086	+		UPF0345 family protein
ECD_00339	ECD_00339	1	CP001509	373294	373575	+		hypothetical protein
ECD_00340	ECD_00340	1	CP001509	373743	374246	-		IS1 protein InsB
ECD_00341	ECD_00341	1	CP001509	374165	374440	-		IS1 protein InsA
ECD_00342	ECD_00342	1	CP001509	374510	375421	-		nucleoid-associated ssDNA and dsDNA binding protein; competitive inhibitor of RecA function
ECD_00343	ECD_00343	1	CP001509	375546	376454	+		manno(fructo)kinase
ECD_00344	ECD_00344	1	CP001509	376699	377883	-		L-arabinose-inducible putative transporter, MFS family
ECD_00345	ECD_00345	1	CP001509	378009	381155	-		exonuclease, dsDNA, ATP-dependent
ECD_00346	ECD_00346	1	CP001509	381152	382354	-		exonuclease, dsDNA, ATP-dependent
ECD_00347	ECD_00347	1	CP001509	382544	383233	+		response regulator in two-component regulatory system with PhoR
ECD_00348	ECD_00348	1	CP001509	383291	384586	+		sensory histidine kinase in two-component regulatory system with PhoB
ECD_00349	ECD_00349	1	CP001509	384993	386312	+		branched-chain amino acid transport system 2 carrier protein; LIV-II transport system for Ile, Leu, and Val
ECD_00350	ECD_00350	1	CP001509	386388	387761	+		proline-specific permease
ECD_00351	ECD_00351	1	CP001509	387917	389734	+		maltodextrin glucosidase
ECD_00352	ECD_00352	1	CP001509	389739	390320	-		acyl carrier protein (ACP) phosphodiesterase; ACP hydrolyase
ECD_00353	ECD_00353	1	CP001509	390413	391483	+		S-adenosylmethionine:tRNA ribosyltransferase-isomerase
ECD_00354	ECD_00354	1	CP001509	391539	392666	+		tRNA-guanine transglycosylase
ECD_00355	ECD_00355	1	CP001509	392689	393021	+		SecYEG protein translocase auxillary subunit
ECD_00356	ECD_00356	1	CP001509	393049	394896	+		SecYEG protein translocase auxillary subunit
ECD_00357	ECD_00357	1	CP001509	394907	395878	+		SecYEG protein translocase auxillary subunit
ECD_00358	ECD_00358	1	CP001509	396006	396353	+		HNH nuclease family protein
ECD_00359	ECD_00359	1	CP001509	396530	397414	-		nucleoside channel, receptor of phage T6 and colicin K
ECD_00360	ECD_00360	1	CP001509	397713	398252	-		putative lipoprotein
ECD_00361	ECD_00361	1	CP001509	398403	398852	+		Nrd regulon repressor
ECD_00362	ECD_00362	1	CP001509	398856	399959	+		fused diaminohydroxyphosphoribosylaminopyrimidine deaminase and 5-amino-6-(5-phosphoribosylamino) uracil reductase
ECD_00363	ECD_00363	1	CP001509	400048	400518	+		riboflavin synthase beta chain
ECD_00364	ECD_00364	1	CP001509	400538	400957	+		transcription antitermination protein
ECD_00365	ECD_00365	1	CP001509	401035	402012	+		thiamine monophosphate kinase
ECD_00366	ECD_00366	1	CP001509	401990	402508	+		phosphatidylglycerophosphatase A
ECD_00367	ECD_00367	1	CP001509	402562	403536	-		2-carboxybenzaldehyde reductase
ECD_00368	ECD_00368	1	CP001509	403716	405578	-		1-deoxyxylulose-5-phosphate synthase, thiamine triphosphate-binding, FAD-requiring
ECD_00369	ECD_00369	1	CP001509	405603	406502	-		geranyltranstransferase
ECD_00370	ECD_00370	1	CP001509	406502	406744	-		exonuclease VII small subunit
ECD_00371	ECD_00371	1	CP001509	406950	408398	+		tRNA s(4)U8 sulfurtransferase
ECD_00372	ECD_00372	1	CP001509	408452	409042	-		oxidative-stress-resistance chaperone
ECD_00373	ECD_00373	1	CP001509	409005	409916	-		2-dehydropantoate reductase, NADPH-specific
ECD_00374	ECD_00374	1	CP001509	410084	410575	+		phage Phi6 host factor, ATP/GTP binding protein
ECD_00375	ECD_00375	1	CP001509	410703	412067	-		putative transporter
ECD_00376	ECD_00376	1	CP001509	412484	413419	+		hypothetical protein
ECD_00377	ECD_00377	1	CP001509	413475	414017	-		putative acetyltransferase
ECD_00378	ECD_00378	1	CP001509	414001	414378	-		hypothetical protein
ECD_00379	ECD_00379	1	CP001509	414497	415387	-		protoheme IX farnesyltransferase
ECD_00380	ECD_00380	1	CP001509	415399	415728	-		cytochrome o ubiquinol oxidase subunit IV
ECD_00381	ECD_00381	1	CP001509	415728	416342	-		cytochrome o ubiquinol oxidase subunit III
ECD_00382	ECD_00382	1	CP001509	416332	418323	-		cytochrome o ubiquinol oxidase subunit I
ECD_00383	ECD_00383	1	CP001509	418345	419292	-		cytochrome o ubiquinol oxidase subunit II
ECD_00384	ECD_00384	1	CP001509	419754	421229	-		muropeptide transporter
ECD_00385	ECD_00385	1	CP001509	421273	421851	-		putative lipoprotein
ECD_00386	ECD_00386	1	CP001509	422156	422473	+		stationary-phase morphogene, transcriptional repressor for mreB; also regulator for dacA, dacC, and ampC
ECD_00387	ECD_00387	1	CP001509	422817	424115	+		peptidyl-prolyl cis/trans isomerase (trigger factor)
ECD_00388	ECD_00388	1	CP001509	424361	424984	+		proteolytic subunit of ClpA-ClpP and ClpX-ClpP ATP-dependent serine proteases
ECD_00389	ECD_00389	1	CP001509	425110	426384	+		ATPase and specificity subunit of ClpX-ClpP ATP-dependent serine protease
ECD_00390	ECD_00390	1	CP001509	426654	427766	-		putative transposase insL for insertion sequence IS186
ECD_00391	ECD_00391	1	CP001509	427922	430276	+		DNA-binding ATP-dependent protease La
ECD_00392	ECD_00392	1	CP001509	430485	430757	+		HU, DNA-binding transcriptional regulator, beta subunit
ECD_00393	ECD_00393	1	CP001509	430949	432820	+		periplasmic folding chaperone, has an inactive PPIase domain
ECD_00394	ECD_00394	1	CP001509	432971	433342	+		putative competence-suppressing periplasmic helix-hairpin-helix DNA-binding protein
ECD_00395	ECD_00395	1	CP001509	433448	433846	+		long-chain acyl-CoA thioesterase III
ECD_00396	ECD_00396	1	CP001509	433898	434593	-		7-cyano-7-deazaguanine (preQ0) synthase; queuosine biosynthesis
ECD_00397	ECD_00397	1	CP001509	434658	436358	-		putative ABC transporter periplasmic binding protein
ECD_00398	ECD_00398	1	CP001509	436458	437276	+		thiamine pyrimidine pyrophosphate hydrolase; HMP-PP phosphatase
ECD_00399	ECD_00399	1	CP001509	437429	437887	+		putative DNA-binding transcriptional regulator
ECD_00400	ECD_00400	1	CP001509	437917	439689	+		putative multidrug ABC transporter ATPase
ECD_00401	ECD_00401	1	CP001509	439682	441463	+		putative multidrug ABC transporter ATPase
ECD_00402	ECD_00402	1	CP001509	441644	441982	+		nitrogen assimilation regulatory protein for GlnL, GlnE, and AmtB
ECD_00403	ECD_00403	1	CP001509	442012	443298	+		ammonium transporter
ECD_00404	ECD_00404	1	CP001509	443347	444207	-		acyl-CoA thioesterase 2
ECD_00405	ECD_00405	1	CP001509	444425	444997	+		outer membrane lipoprotein
ECD_00406	ECD_00406	1	CP001509	445028	445417	-		excision repair protein, alkyltransferase-like protein ATL
ECD_00407	ECD_00407	1	CP001509	445718	446071	+		DUF1428 family protein
ECD_00408	ECD_00408	1	CP001509	446113	447663	-		putative membrane-anchored cyclic-di-GMP phosphodiesterase
ECD_00409	ECD_00409	1	CP001509	447827	448297	-		DUF1449 family inner membrane protein
ECD_00410	ECD_00410	1	CP001509	448413	448964	-		maltose O-acetyltransferase
ECD_00411	ECD_00411	1	CP001509	449136	449354	-		modulator of gene expression, with H-NS
ECD_00412	ECD_00412	1	CP001509	449380	449754	-		Hha toxicity attenuator; conjugation-related protein
ECD_00413	ECD_00413	1	CP001509	450300	453449	-		multidrug efflux system protein
ECD_00414	ECD_00414	1	CP001509	453472	454665	-		multidrug efflux system
ECD_00415	ECD_00415	1	CP001509	454807	455454	+		transcriptional repressor
ECD_00416	ECD_00416	1	CP001509	455582	458944	+		mechanosensitive channel protein, intermediate conductance, K+ regulated
ECD_00417	ECD_00417	1	CP001509	459156	459317	-		DUF2496 family protein
ECD_00418	ECD_00418	1	CP001509	459331	459858	-		primosomal replication protein N''
ECD_00419	ECD_00419	1	CP001509	459928	460305	+		DUF454 family inner membrane protein
ECD_00420	ECD_00420	1	CP001509	460458	461009	+		adenine phosphoribosyltransferase
ECD_00421	ECD_00421	1	CP001509	461138	463069	+		DNA polymerase III/DNA elongation factor III, tau and gamma subunits
ECD_00422	ECD_00422	1	CP001509	463122	463451	+		DNA-binding protein, putative nucleoid-associated protein
ECD_00423	ECD_00423	1	CP001509	463451	464056	+		gap repair protein
ECD_00424	ECD_00424	1	CP001509	464166	466040	+		protein refolding molecular co-chaperone Hsp90, Hsp70-dependent; heat-shock protein; ATPase
ECD_00425	ECD_00425	1	CP001509	466221	466865	+		adenylate kinase
ECD_00426	ECD_00426	1	CP001509	467101	468063	+		ferrochelatase
ECD_00427	ECD_00427	1	CP001509	468060	469019	-		acetyl esterase
ECD_00428	ECD_00428	1	CP001509	469171	470475	+		inosine/guanosine kinase
ECD_00429	ECD_00429	1	CP001509	470608	472284	-		inner membrane putative NAD(P)-binding transporter
ECD_00430	ECD_00430	1	CP001509	472522	473742	-		putative fosmidomycin efflux system protein
ECD_00431	ECD_00431	1	CP001509	473960	475612	+		bifunctional UDP-sugar hydrolase/5'-nucleotidase
ECD_00432	ECD_00432	1	CP001509	475649	476128	-		Cys-tRNA(Pro)/Cys-tRNA(Cys) deacylase
ECD_00433	ECD_00433	1	CP001509	476332	477126	-		TraB family protein
ECD_00434	ECD_00434	1	CP001509	477264	477605	+		putative DNA-binding transcriptional regulator
ECD_00435	ECD_00435	1	CP001509	478022	480526	-		copper transporter
ECD_00436	ECD_00436	1	CP001509	480788	481720	+		glutaminase 1
ECD_00437	ECD_00437	1	CP001509	481723	483015	+		putative amino acid transporter
ECD_00438	ECD_00438	1	CP001509	483140	483547	+		copper-responsive regulon transcriptional regulator
ECD_00439	ECD_00439	1	CP001509	483548	484006	-		inner membrane protein; stimulator of the QmcA suppressor of ftsH-htpX
ECD_00440	ECD_00440	1	CP001509	484003	484920	-		PHB domain membrane-anchored putative protease
ECD_00441	ECD_00441	1	CP001509	485066	485743	+		iron export ABC transporter ATPase; peroxide resistance protein
ECD_00442	ECD_00442	1	CP001509	485730	486509	+		iron export ABC transporter permease; peroxide resistance protein
ECD_00443	ECD_00443	1	CP001509	486572	487426	-		DnaK co-chaperone, thioredoxin-like protein
ECD_00444	ECD_00444	1	CP001509	487487	488296	-		putative oxidoreductase
ECD_00445	ECD_00445	1	CP001509	488286	488912	-		acyl-CoA thioesterase 1 and protease I and lysophospholipase L1
ECD_00446	ECD_00446	1	CP001509	488880	489566	+		putative ABC transporter ATPase
ECD_00447	ECD_00447	1	CP001509	489563	491977	+		putative ABC transporter permease
ECD_00448	ECD_00448	1	CP001509	492407	496687	+		Rhs protein with DUF4329 family putative toxin domain; putative neighboring cell growth inhibitor
ECD_00449	ECD_00449	1	CP001509	496727	497095	+		putative immunity protein
ECD_00450	ECD_00450	1	CP001509	497095	497805	+		conserved protein, rhs-like protein
ECD_00451	ECD_00451	1	CP001509	497786	498046	+		hypothetical protein
ECD_00452	ECD_00452	1	CP001509	498790	499161	-		putative DNA-binding transcriptional regulator
ECD_00453	ECD_00453	1	CP001509	499277	500371	-		tRNA 2-selenouridine synthase, selenophosphate-dependent
ECD_00454	ECD_00454	1	CP001509	500440	501366	-		allD operon transcriptional activator
ECD_00455	ECD_00455	1	CP001509	501596	502078	+		ureidoglycolate lyase, releasing urea
ECD_00456	ECD_00456	1	CP001509	502156	502971	+		glyoxylate-inducible transcriptional repressor of all and gcl operons
ECD_00457	ECD_00457	1	CP001509	503061	504842	+		glyoxylate carboligase
ECD_00458	ECD_00458	1	CP001509	504855	505631	+		hydroxypyruvate isomerase
ECD_00459	ECD_00459	1	CP001509	505731	506609	+		tartronate semialdehyde reductase, NADH-dependent
ECD_00460	ECD_00460	1	CP001509	506641	506919	+		hypothetical protein
ECD_00461	ECD_00461	1	CP001509	506778	508232	+		putative allantoin transporter
ECD_00462	ECD_00462	1	CP001509	508292	509653	+		allantoinase
ECD_00463	ECD_00463	1	CP001509	509710	511011	+		putative uracil/xanthine transporter
ECD_00464	ECD_00464	1	CP001509	511033	512178	+		glycerate kinase II
ECD_00465	ECD_00465	1	CP001509	512406	513191	-		S-ureidoglycine aminohydrolase
ECD_00466	ECD_00466	1	CP001509	513202	514437	-		allantoate amidohydrolase
ECD_00467	ECD_00467	1	CP001509	514459	515508	-		ureidoglycolate dehydrogenase
ECD_00468	ECD_00468	1	CP001509	515825	517492	+		putative NAD(P)-binding acyl-CoA synthetase
ECD_00469	ECD_00469	1	CP001509	517502	518761	+		hypothetical protein
ECD_00470	ECD_00470	1	CP001509	518772	519587	+		putative anaerobic allantoin catabolic oxamate carbamoyltransferase; DUF2877 family protein
ECD_00471	ECD_00471	1	CP001509	519584	520477	+		putative carbonate kinase
ECD_00472	ECD_00472	1	CP001509	520614	521681	-		N5-carboxyaminoimidazole ribonucleotide synthase
ECD_00473	ECD_00473	1	CP001509	521678	522187	-		N5-carboxyaminoimidazole ribonucleotide mutase
ECD_00474	ECD_00474	1	CP001509	522305	523027	-		UDP-2,3-diacylglucosamine pyrophosphohydrolase
ECD_00475	ECD_00475	1	CP001509	523030	523524	-		peptidyl-prolyl cis-trans isomerase B (rotamase B)
ECD_00476	ECD_00476	1	CP001509	523698	525083	+		cysteinyl-tRNA synthetase
ECD_00477	ECD_00477	1	CP001509	525119	525640	-		DUF457 family inner membrane protein
ECD_00478	ECD_00478	1	CP001509	525748	525960	-		ribosome-associated protein; putative RNA-binding protein
ECD_00479	ECD_00479	1	CP001509	525962	526828	-		bifunctional 5,10-methylene-tetrahydrofolate dehydrogenase/ 5,10-methylene-tetrahydrofolate cyclohydrolase
ECD_00480	ECD_00480	1	CP001509	527299	527841	+		FimA-like protein
ECD_00481	ECD_00481	1	CP001509	528061	528753	+		putative periplasmic pilus chaperone
ECD_00482	ECD_00482	1	CP001509	528784	531393	+		putative outer membrane export usher protein
ECD_00483	ECD_00483	1	CP001509	531435	532412	+		FimA-like protein
ECD_00484	ECD_00484	1	CP001509	532423	532938	+		FimA-like protein
ECD_00485	ECD_00485	1	CP001509	532941	533573	-		response regulator family protein
ECD_t00007	ECD_t00007	5	CP001509	533816	533892	+		tRNA-Arg
ECD_00486	ECD_00486	1	CP001509	533908	535071	-		DLP12 prophage; putative phage integrase
ECD_00487	ECD_00487	1	CP001509	534927	535328	-		Excisionase
ECD_00488	ECD_00488	1	CP001509	535596	535814	-		hypothetical protein
ECD_00489	ECD_00489	1	CP001509	535913	536227	-		hypothetical protein
ECD_00490	ECD_00490	1	CP001509	536205	536570	-		putative DNA N-6-adenine-methyltransferase of bacteriophage
ECD_00492	ECD_00492	1	CP001509	536657	536842	+		hypothetical protein
ECD_00493	ECD_00493	1	CP001509	536910	537242	+		DLP12 prophage; multidrug resistance protein
ECD_00494	ECD_00494	1	CP001509	537497	539023	+		DLP12 prophage; putative recombinase
ECD_00495	ECD_00495	1	CP001509	539488	540039	+		inactive polymorphonuclear leukocyte migration suppressor; DLP12 prophage; UPF0098 family secreted protein
ECD_00496	ECD_00496	1	CP001509	540049	540846	+		DLP12 prophage; putative DNA-binding transcriptional regulator
